,Name,Rating,Review_Count,Price,Street_Address,Zip_Code,Lat,Long,URL,Category
0,Scott's Pizza Tours,5.0,314,$$,"New York, NY 10001",10001.0,40.750244140625,-73.9970245361328,https://www.yelp.com/biz/scotts-pizza-tours-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
1,L'industrie Pizzeria,4.5,532,$,254 S 2nd St,11211.0,40.71162,-73.95783,https://www.yelp.com/biz/l-industrie-pizzeria-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
2,B Side Pizza & Wine Bar,4.5,1140,$$,370 W 51st St,10019.0,40.76394000000001,-73.98833990000001,https://www.yelp.com/biz/b-side-pizza-and-wine-bar-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
3,Song E Napule,4.5,483,$$,146 W Houston St,10012.0,40.72813,-74.00188,https://www.yelp.com/biz/song-e-napule-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
4,Sottocasa Pizzeria - Harlem,4.5,265,$$,227 Lenox Ave,10027.0,40.805587,-73.947547,https://www.yelp.com/biz/sottocasa-pizzeria-harlem-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
5,Prince Street Pizza,4.5,3647,$,27 Prince St,10012.0,40.7229087705545,-73.99448633193971,https://www.yelp.com/biz/prince-street-pizza-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
6,Juliana's Pizza,4.5,2219,$$,19 Old Fulton St,11201.0,40.702615303009296,-73.99341599935491,https://www.yelp.com/biz/julianas-pizza-brooklyn-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
7,Vito's Slices and Ices,4.5,89,$,464 9th Ave,10018.0,40.7545,-73.99528000000002,https://www.yelp.com/biz/vitos-slices-and-ices-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
8,Rubirosa,4.5,2254,$$,235 Mulberry St,10012.0,40.722766,-73.99623299999998,https://www.yelp.com/biz/rubirosa-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
9,Peppino's Brick Oven Pizza & Restaurant,4.5,425,$$,469 5th Ave,11215.0,40.668221,-73.986936,https://www.yelp.com/biz/peppinos-brick-oven-pizza-and-restaurant-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
10,My Pie Pizzeria Romana,4.5,754,$,690 Lexington Ave,10022.0,40.76085120000001,-73.96948090000002,https://www.yelp.com/biz/my-pie-pizzeria-romana-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
11,Patsy's Pizzeria,4.5,536,$$,450 Dean St,11217.0,40.6818695,-73.97618100000003,https://www.yelp.com/biz/patsys-pizzeria-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
12,Luigi's Pizzeria,4.5,241,$,326 Dekalb Ave,11205.0,40.6897,-73.965369,https://www.yelp.com/biz/luigis-pizzeria-brooklyn-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
13,Pizza Palace,4.5,122,$,121 Dyckman St,10034.0,40.8629818681867,-73.9256393909454,https://www.yelp.com/biz/pizza-palace-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
14,Patzeria Family & Friends,4.5,1110,$$,311 W 48th St,10036.0,40.7615,-73.98754,https://www.yelp.com/biz/patzeria-family-and-friends-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
15,Lucali,4.5,1582,$$,575 Henry St,11231.0,40.6818,-74.00024,https://www.yelp.com/biz/lucali-brooklyn-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
16,Campania Coal Fired Pizza,4.5,517,$$,9824 4th Ave,11209.0,40.613609313964794,-74.033332824707,https://www.yelp.com/biz/campania-coal-fired-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
17,NY Pizza Suprema,4.0,2017,$,413 8th Ave,10001.0,40.750205993652294,-73.9953231811523,https://www.yelp.com/biz/ny-pizza-suprema-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
18,My Pie,4.5,153,$,166 West 72nd St,10023.0,40.77823,-73.98116999999998,https://www.yelp.com/biz/my-pie-new-york-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
19,Deninos Pizzeria & Tavern - Staten Island,4.0,731,$$,524 Port Richmond Ave,10302.0,40.6302266718896,-74.14027549334479,https://www.yelp.com/biz/deninos-pizzeria-and-tavern-staten-island-staten-island?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
20,Joe's Pizza,4.0,1109,$,1435 Broadway,10018.0,40.7545841255557,-73.9870039190341,https://www.yelp.com/biz/joes-pizza-new-york-148?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
21,Manero's Pizza,4.5,46,No data found,113 Mulberry St,10013.0,40.717593,-73.998396,https://www.yelp.com/biz/maneros-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
22,La Margarita Pizzeria,4.5,290,$,168 Ludlow St,10002.0,40.72153924207871,-73.9876275438289,https://www.yelp.com/biz/la-margarita-pizzeria-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
23,Sofia Pizza Shoppe,4.5,203,$,989 1st Ave,10022.0,40.75674,-73.96431,https://www.yelp.com/biz/sofia-pizza-shoppe-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
24,Brooklyn's Homeslice Pizzeria,4.5,132,$,567 Vanderbilt Ave,11238.0,40.680702,-73.967455,https://www.yelp.com/biz/brooklyns-homeslice-pizzeria-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
25,John's of Bleecker Street,4.0,2047,$$,278 Bleecker St,10014.0,40.73158,-74.00332,https://www.yelp.com/biz/johns-of-bleecker-street-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
26,Bleecker Street Pizza,4.0,2363,$,69 7th Ave S,10014.0,40.7320627016512,-74.00365522701371,https://www.yelp.com/biz/bleecker-street-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
27,Joe's Pizza,4.0,2558,$,7 Carmine St,10014.0,40.73060076,-74.00215997,https://www.yelp.com/biz/joes-pizza-new-york-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
28,Joe's Pizza,4.0,897,$,150 E 14th St,10003.0,40.73331,-73.98763000000002,https://www.yelp.com/biz/joes-pizza-new-york-7?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
29,99 Cent Fresh Pizza,4.0,530,$,1723 Broadway,10019.0,40.76458,-73.98246999999998,https://www.yelp.com/biz/99-cent-fresh-pizza-new-york-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
30,Pizza Rollio,4.0,173,$$,1 W 58th St,10019.0,40.764259,-73.974552,https://www.yelp.com/biz/pizza-rollio-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
31,Di Fara Pizza,4.0,3518,$$,1424 Ave J,11230.0,40.625093,-73.96153100000002,https://www.yelp.com/biz/di-fara-pizza-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
32,Made In New York Pizza,4.0,269,$,421 Amsterdam Ave,10024.0,40.783841,-73.97756899999997,https://www.yelp.com/biz/made-in-new-york-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
33,Mike's Pizza,4.5,115,$,39-37 30th St,11101.0,40.75214,-73.93433900000002,https://www.yelp.com/biz/mikes-pizza-long-island-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
34,Vezzo,4.0,1302,$$,178 Lexington Ave,10016.0,40.7445,-73.98139,https://www.yelp.com/biz/vezzo-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
35,Patzeria Perfect Pizza,4.0,1608,$,231 W 46th St,10036.0,40.7594583,-73.9868048,https://www.yelp.com/biz/patzeria-perfect-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
36,Yankee J-Z Pizza,4.5,60,$,1599 Westchester Ave,10472.0,40.8292327076197,-73.8757006824017,https://www.yelp.com/biz/yankee-j-z-pizza-bronx?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
37,Mancini's Wood-Fired Pizza,4.5,72,$,8504 5th Ave,11209.0,40.62207,-74.02591,https://www.yelp.com/biz/mancinis-wood-fired-pizza-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
38,Joe & Sal's Pizza,4.0,140,$,842 Franklin Ave,11225.0,40.669299,-73.958753,https://www.yelp.com/biz/joe-and-sals-pizza-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
39,Don Antonio,4.0,1426,$$,309 W 50th St,10019.0,40.762711,-73.986708,https://www.yelp.com/biz/don-antonio-new-york-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
40,Nick's Pizza,4.0,542,$$,1814 2nd Ave,10128.0,40.78272,-73.94781,https://www.yelp.com/biz/nicks-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
41,Adrienne's Pizzabar,4.0,1658,$$,54 Stone St,10004.0,40.7043362,-74.0101733,https://www.yelp.com/biz/adriennes-pizzabar-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
42,Proto's Pizza,4.0,100,$,50 2nd Ave,10003.0,40.72535300000001,-73.989746,https://www.yelp.com/biz/protos-pizza-new-york-9?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
43,Little Italy Pizza,4.0,288,$,2476 Broadway,10025.0,40.79187519226471,-73.97355414785059,https://www.yelp.com/biz/little-italy-pizza-new-york-17?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
44,Joe's Pizza,4.0,328,$,216 Bedford Ave,11249.0,40.71691,-73.958987,https://www.yelp.com/biz/joes-pizza-brooklyn-8?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
45,Stage Door Pizza,4.0,246,$,26 Vesey St,10007.0,40.7120047333763,-74.0096561511938,https://www.yelp.com/biz/stage-door-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
46,Artichoke Basille's Pizza,4.0,3968,$,321 E 14th St,10003.0,40.7321124557704,-73.9839056828882,https://www.yelp.com/biz/artichoke-basilles-pizza-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
47,Rizzo's Fine Pizza,4.0,607,$,3013 Steinway St,11103.0,40.76335,-73.91516,https://www.yelp.com/biz/rizzos-fine-pizza-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
48,Michelangelo's Pizza,4.5,30,$,860 Post Ave,10302.0,40.63087,-74.12966999999998,https://www.yelp.com/biz/michelangelos-pizza-staten-island?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
49,Roberta's Pizza,4.0,214,$$,230 Park Ave,10169.0,40.7545170712701,-73.97659700057629,https://www.yelp.com/biz/robertas-pizza-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
50,Stone Bridge Pizza & Salad,4.5,277,$$,16 E 41st St,10017.0,40.75225,-73.98061,https://www.yelp.com/biz/stone-bridge-pizza-and-salad-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
51,Alfie's Pizza,4.5,141,$,8608 117th St,11418.0,40.69983,-73.83291,https://www.yelp.com/biz/alfies-pizza-richmond-hill?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
52,Tony's Pizzeria & Restaurant,4.5,301,$,443 Knickerbocker Ave,11237.0,40.699286,-73.918724,https://www.yelp.com/biz/tonys-pizzeria-and-restaurant-brooklyn-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
53,Margherita Pizza,4.5,289,$,163-04 Jamaica Ave,11432.0,40.7045845329735,-73.7967360578922,https://www.yelp.com/biz/margherita-pizza-jamaica?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
54,Paulie Gee's,4.5,1251,$$,60 Greenpoint Ave,11222.0,40.729546,-73.958568,https://www.yelp.com/biz/paulie-gees-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
55,Piz-zetta,4.5,291,$,90 Livingston St,11201.0,40.6912834070746,-73.9906029201042,https://www.yelp.com/biz/piz-zetta-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
56,Milkflower,4.5,646,$$,3412 31st Ave,11106.0,40.7628961,-73.92070809999998,https://www.yelp.com/biz/milkflower-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
57,Capizzi,4.0,810,$$,547 9th Ave,10018.0,40.75744,-73.99356999999998,https://www.yelp.com/biz/capizzi-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
58,Baker's Pizza,4.5,219,$,201 Avenue A,10009.0,40.7294399,-73.98125,https://www.yelp.com/biz/bakers-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
59,Lucia Pizza,4.5,537,$,136-55 Roosevelt Ave,11354.0,40.76032,-73.82813,https://www.yelp.com/biz/lucia-pizza-flushing?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
60,Louie & Ernie's Pizza,4.5,289,$,1300 Crosby Ave,10461.0,40.838288,-73.828563,https://www.yelp.com/biz/louie-and-ernies-pizza-bronx-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
61,Champion Pizza,4.5,316,$,17 Cleveland Pl,10012.0,40.721527099609396,-73.99708557128909,https://www.yelp.com/biz/champion-pizza-new-york-6?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
62,Margherita NYC,4.0,303,$$,197 Grand St,10013.0,40.71898651123049,-73.99693298339841,https://www.yelp.com/biz/margherita-nyc-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
63,Pizza By Certé,4.0,432,$,20 West 55th St,10019.0,40.76198,-73.976178,https://www.yelp.com/biz/pizza-by-cert%C3%A9-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
64,Arturo's,4.0,684,$$,106 W Houston St,10012.0,40.7273563342024,-74.0004944801331,https://www.yelp.com/biz/arturos-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
65,Spunto,4.0,441,$$,65 Carmine St,10014.0,40.7297584,-74.0046303,https://www.yelp.com/biz/spunto-new-york-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
66,Angela's Pizzeria,4.5,47,$,3435 Fulton St,11208.0,40.68475,-73.869028,https://www.yelp.com/biz/angelas-pizzeria-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
67,Little Italy Pizza,4.0,506,$,55 W 45th St,10036.0,40.756482,-73.981484,https://www.yelp.com/biz/little-italy-pizza-new-york-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
68,Tappo,4.0,497,$$,49 W 24th St,10010.0,40.74337,-73.99153000000003,https://www.yelp.com/biz/tappo-new-york-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
69,Patsy's Pizzeria,4.0,840,$$,2287 1st Ave,10035.0,40.797157,-73.93488,https://www.yelp.com/biz/patsys-pizzeria-new-york-7?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
70,La Nostra Pizzeria,4.0,80,$,2146 2nd Ave,10029.0,40.79316,-73.94018,https://www.yelp.com/biz/la-nostra-pizzeria-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
71,Scarr's Pizza,4.0,409,$,22 Orchard St,10002.0,40.71534000000001,-73.9914,https://www.yelp.com/biz/scarrs-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
72,Angelo's Coal Oven Pizzeria,4.0,885,$$,117 W 57th St,10019.0,40.76492,-73.97794,https://www.yelp.com/biz/angelos-coal-oven-pizzeria-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
73,Freddie & Pepper's,4.0,467,$,303 Amsterdam Ave,10023.0,40.779999,-73.980301,https://www.yelp.com/biz/freddie-and-peppers-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
74,East Village Pizza,4.0,286,$,145 1st Ave,10003.0,40.728199,-73.985182,https://www.yelp.com/biz/east-village-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
75,Corner Slice,4.0,112,$,600 11th Ave,10036.0,40.7623377,-73.9967579,https://www.yelp.com/biz/corner-slice-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
76,Lombardi's Pizza,4.0,6114,$$,32 Spring St,10012.0,40.721593496008296,-73.99559560445608,https://www.yelp.com/biz/lombardis-pizza-new-york-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
77,Goodfellas Pizzeria of LIC,4.5,48,$,25-19 40th Ave,11101.0,40.75334,-73.93715999999998,https://www.yelp.com/biz/goodfellas-pizzeria-of-lic-long-island-city-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
78,Uncle Tony's Pizza,4.0,115,$$,1596 Amsterdam Ave,10031.0,40.82139,-73.95066,https://www.yelp.com/biz/uncle-tonys-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
79,Underground Pizza,4.0,294,$,3 Hanover Sq,10004.0,40.70499,-74.00961,https://www.yelp.com/biz/underground-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Pizza
